Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_5850,35,Rural,Low,788,2317.981274,4536.115222,520.5909223,1826569.244,28,41,1569,46,2820.873601,Daily,Wallet Balance,1,33.83726958,1,189984.4876
cust_3399,39,Suburban,High,528,4766.349684,17453.04135,1452.549086,2516632.633,134,365,404,12,812.4766201,Weekly,UPI,17,61.56830704,1,254265.025
cust_5994,31,Suburban,High,523,19651.09858,79043.59172,8456.348249,10277524.56,30,346,4265,44,1096.668199,Monthly,Credit Card,17,61.84238537,1,1041134.121
cust_4131,37,Suburban,Middle,464,3417.992429,10635.64162,1211.219089,1585948.487,3,17,3344,7,3951.878731,Monthly,UPI,0,1.501900791,1,165006.9094
cust_3174,62,Rural,Middle,721,2437.690887,7243.936195,677.4892367,1757575.129,94,206,4759,26,1735.15435,Weekly,Credit Card,12,40.72921618,1,188007.9357
cust_3675,30,Rural,Middle,691,16928.39775,65958.58741,2475.632401,11697522.84,45,127,3088,35,918.2572216,Weekly,Debit Card,13,30.922658,1,1179969.156
cust_6123,24,Urban,Low,332,10606.28125,35192.42583,3529.887167,3521285.375,280,337,2929,24,54.72180657,Monthly,Debit Card,9,8.747966094,1,361359.1766
cust_5752,44,Rural,Low,732,19844.02109,72956.87903,7566.62044,14525823.44,359,132,2280,12,3829.698002,Monthly,Wallet Balance,14,51.75425563,1,1457427.495
cust_2335,20,Suburban,Middle,142,17337.00772,67799.14292,3329.421011,2461855.096,231,72,880,12,1197.53429,Monthly,Credit Card,17,39.84340447,1,249546.7425
cust_3321,66,Rural,Middle,255,17662.4855,80334.3072,3068.465707,4503933.803,55,364,3922,27,150.1084231,Weekly,Credit Card,1,10.40368312,1,461862.3261
cust_6504,33,Suburban,Low,684,17704.45899,32246.31718,4662.553678,12109849.95,213,230,780,15,4784.804332,Weekly,UPI,18,11.05049519,1,1212652.593
cust_1606,44,Rural,Middle,968,14781.22789,73348.34468,7037.973547,14308228.6,233,43,2348,40,2443.881616,Weekly,UPI,17,17.0894514,1,1439296.919
cust_2795,19,Rural,High,317,16818.26548,70925.50109,6587.251962,5331390.158,138,85,3761,21,1473.053171,Weekly,Debit Card,18,4.925753638,1,543024.4892
cust_6081,39,Rural,High,480,6474.161407,7771.126386,1462.378613,3107597.475,132,298,1296,31,973.8502348,Weekly,Credit Card,1,43.75082423,1,316964.8224
cust_4418,36,Suburban,Middle,186,15100.47257,48409.51871,4410.826132,2808687.899,224,90,1798,45,4479.741994,Weekly,Debit Card,8,32.74833836,1,287724.9189
cust_4940,49,Rural,Middle,257,13105.2753,32151.49397,3069.886913,3368055.753,58,361,2674,23,3602.930377,Weekly,Wallet Balance,6,31.9442497,1,343652.1101
cust_2749,45,Rural,Low,400,17886.03594,38699.75879,8044.132232,7154414.376,231,357,4099,26,4837.360955,Weekly,UPI,7,27.40954911,1,724820.7572
cust_4426,32,Rural,Low,392,5343.767117,19799.3082,1099.830503,2094756.71,248,364,2891,43,4912.347645,Daily,UPI,1,30.41188603,1,218101.4972
cust_1010,45,Rural,High,562,3004.694452,14182.74269,697.7624174,1688638.282,272,286,3105,35,4586.238795,Weekly,Credit Card,20,47.72988355,1,177280.7088
cust_1127,26,Suburban,Middle,467,2241.419902,8961.228321,315.6750887,1046743.094,84,206,1994,38,4605.070554,Weekly,UPI,14,14.07479494,1,111159.7742
cust_6253,35,Suburban,Low,430,16468.74972,76814.66748,3037.273774,7081562.378,204,275,1710,14,2154.035739,Weekly,Debit Card,1,27.76925138,1,712899.2199
cust_5436,30,Rural,High,802,7856.228734,18253.94068,1679.470851,6300695.445,7,232,1869,19,308.1857737,Monthly,UPI,9,23.87931377,1,636553.4516
cust_6933,56,Rural,Low,459,6669.177956,15274.50227,2899.615827,3061152.682,176,355,2230,31,3003.539907,Daily,Credit Card,14,15.43503034,1,313173.4982
cust_0871,18,Rural,Middle,935,17789.22828,87483.00865,6191.629309,16632928.44,290,300,910,17,865.7795695,Weekly,Credit Card,16,65.34750537,1,1667379.954
cust_0076,19,Urban,Middle,576,19056.32861,59099.70691,8285.735146,10976445.28,344,199,3008,30,3653.606843,Weekly,UPI,12,20.8447404,1,1105833.725
cust_0840,60,Rural,High,401,722.1010864,2036.632103,324.7762285,289562.5357,37,109,33,6,3150.116866,Daily,Wallet Balance,3,7.128148522,1,29047.19513
cust_5291,24,Suburban,High,115,14271.24703,23785.89221,5810.496462,1641193.408,124,175,4605,37,4853.875487,Weekly,Debit Card,20,20.6061637,1,175602.4031
cust_6091,62,Urban,Middle,845,6897.407909,25470.84484,819.162599,5828309.683,270,63,98,35,4526.4244,Daily,Credit Card,8,64.64549141,1,585263.7561
cust_6067,57,Urban,High,420,14108.79953,24503.24195,3864.713586,5925695.802,247,279,3215,7,3685.933869,Weekly,Wallet Balance,10,39.16894886,1,598856.6132
cust_6887,49,Rural,Low,254,8760.101936,40255.87923,1426.892168,2225065.892,70,255,997,29,249.3061856,Daily,Debit Card,9,22.88201072,1,228275.9361
cust_3680,42,Suburban,Middle,744,3635.945861,3708.323289,742.517406,2705143.72,78,78,1116,14,1798.421874,Monthly,Credit Card,3,33.02243959,1,274247.1611
cust_6339,44,Rural,Middle,109,1357.005643,1523.638199,199.2715332,147913.6151,183,200,810,46,4547.094175,Monthly,Credit Card,13,45.95917442,1,19737.81442
cust_1410,64,Suburban,High,114,15883.24204,23115.24157,7243.789869,1810689.593,353,1,853,44,1537.87072,Daily,Debit Card,10,7.406376587,1,187406.0239
cust_0226,67,Rural,Low,614,7367.095594,17200.06184,2680.111471,4523396.695,217,104,2221,33,1625.458636,Daily,Wallet Balance,17,27.54711641,1,460268.9402
cust_0357,48,Rural,High,520,10941.26184,14247.05122,5325.884966,5689456.157,325,351,1964,11,1205.910386,Daily,Wallet Balance,13,17.38869376,1,574370.6605
cust_0350,36,Suburban,Middle,940,14617.3907,59099.62574,3869.345687,13740347.26,153,2,3115,2,4949.241372,Weekly,Debit Card,9,50.10737816,1,1378990.105
cust_0634,50,Urban,Low,456,12051.25984,38277.49119,2950.381962,5495374.487,130,181,2922,50,3544.224056,Weekly,Wallet Balance,19,67.28766523,1,559609.3367
cust_1688,41,Urban,Low,18,637.2799635,2149.747723,276.2460185,11471.03934,77,225,3240,18,623.0224227,Monthly,UPI,19,32.5115746,1,10115.59272
cust_2101,37,Rural,High,623,14333.80551,69579.70208,4442.218885,8929960.834,63,155,4236,12,4366.296907,Daily,Debit Card,7,53.67356545,1,901484.935
cust_6073,32,Urban,Low,441,986.1703433,4092.6355,212.2334458,434901.1214,302,86,2051,8,3372.404615,Daily,UPI,5,48.32150083,1,47705.90983
cust_0560,51,Urban,Low,259,10210.05385,14208.65073,4285.566026,2644403.946,156,97,465,27,181.7021277,Weekly,Debit Card,11,22.14496184,1,268979.5435
cust_0098,68,Rural,High,743,19259.97516,83684.97799,8946.13098,14310161.54,30,201,3520,16,209.052252,Daily,Wallet Balance,2,43.88103621,1,1440551.628
cust_5773,65,Rural,High,156,9433.882674,38226.15968,4411.152635,1471685.697,210,261,2533,47,4096.952225,Daily,Wallet Balance,14,56.74481428,1,155886.0936
cust_6553,35,Suburban,Low,335,11758.25499,26410.45364,5106.223563,3939015.422,120,316,3313,2,2734.524854,Monthly,Wallet Balance,7,6.646351388,1,400360.2798
cust_1789,33,Suburban,High,465,19326.57405,24488.02252,2891.506192,8986856.931,149,157,220,33,2216.294088,Monthly,Debit Card,5,35.49554726,1,902317.5461
cust_5335,22,Rural,Middle,855,19344.47396,41500.03118,8357.794004,16539525.24,56,267,4496,10,1911.657183,Monthly,UPI,2,71.08227803,1,1663988.695
cust_3630,37,Rural,Low,943,12010.76978,24023.72438,4123.003283,11326155.9,87,360,4384,5,1658.937715,Daily,Debit Card,0,43.63794447,1,1142054.121
cust_6506,20,Rural,Middle,419,12112.89764,29861.95768,3382.333228,5075304.113,62,120,1442,26,1429.368014,Monthly,Wallet Balance,14,25.1897275,1,513299.7272
cust_2831,17,Suburban,High,277,19261.23002,65168.33735,5179.697774,5335360.715,109,335,2224,21,1972.777126,Monthly,Credit Card,6,60.18365181,1,540097.6829
cust_6998,32,Urban,High,574,8005.027184,33203.79572,1976.326124,4594885.604,121,50,634,31,2432.3632,Monthly,Credit Card,11,44.14574919,1,463640.3788
cust_1775,45,Urban,Middle,291,630.3103406,1270.29842,299.7352342,183420.3091,317,48,2474,7,4852.219834,Weekly,UPI,19,18.13343579,1,22563.92099
cust_5431,54,Suburban,Low,616,5091.11949,13624.84889,1836.941982,3136129.606,4,116,2654,10,1331.829766,Weekly,Credit Card,6,1.782001186,1,320255.0457
cust_4464,24,Suburban,Middle,346,11706.23267,16385.23168,3126.384241,4050356.505,210,215,966,7,121.7806695,Daily,Credit Card,12,10.13058729,1,408606.7602
cust_0757,28,Rural,Middle,758,14868.1324,63689.21152,7249.720757,11270044.36,84,81,2146,28,2669.239349,Weekly,Debit Card,0,26.20217204,1,1133761.816
cust_6368,27,Suburban,High,13,15478.9562,72546.72447,5836.385243,201226.4306,174,200,4359,33,1574.382891,Monthly,UPI,12,22.52263488,1,32353.45162
cust_3603,59,Suburban,High,977,5345.974635,11294.11351,2103.11002,5223017.218,96,265,4419,15,4704.291011,Monthly,Wallet Balance,20,37.32721719,1,531287.5763
cust_4908,66,Suburban,Low,839,9754.648132,31422.19115,1813.825871,8184149.782,24,331,4139,32,107.2088481,Weekly,Credit Card,10,56.21605229,1,830839.3738
cust_6691,47,Urban,Low,96,14901.0361,26262.88275,6371.707959,1430499.466,161,159,3358,43,4838.281738,Daily,Wallet Balance,2,8.649554115,1,152646.8057
cust_0711,55,Rural,Low,185,16490.98657,19121.97053,3222.995223,3050832.515,235,21,1700,6,4425.019964,Daily,UPI,4,45.66323895,1,307870.7415
cust_0188,21,Suburban,Middle,78,9986.675188,46554.95985,1440.772946,778960.6647,177,19,4279,18,3288.602824,Daily,Wallet Balance,10,36.13981223,1,87609.76506
cust_0112,16,Suburban,Low,180,6127.244672,26643.28799,2346.684589,1102904.041,116,68,3585,44,2236.442175,Daily,UPI,7,35.93930512,1,121742.183
cust_3862,69,Suburban,Middle,144,16593.16533,70096.62323,5129.418608,2389415.807,57,336,2574,15,4115.139315,Monthly,Debit Card,7,48.64067311,1,244532.011
cust_2844,46,Urban,Low,144,8772.729514,37376.82177,3685.487018,1263273.05,356,190,3860,33,1458.051983,Monthly,Wallet Balance,11,45.98504868,1,137618.279
cust_2724,49,Rural,High,516,12455.92836,21777.96596,4134.423062,6427259.034,135,122,135,25,2823.30027,Daily,Wallet Balance,3,34.51994237,1,645084.2532
cust_6490,54,Rural,Middle,628,16021.15673,28900.60875,3599.679763,10061286.43,162,226,2582,45,2196.357854,Monthly,Wallet Balance,13,37.05056663,1,1015694.464
cust_3098,24,Rural,Low,556,8600.52667,23053.10459,1107.124905,4781892.829,61,284,207,45,2555.854994,Daily,Credit Card,7,23.81381689,1,482825.3554
cust_6537,26,Suburban,Low,553,3706.652283,15108.80545,1195.676435,2049778.713,180,357,2735,4,1522.902264,Weekly,Wallet Balance,17,9.763383479,1,211086.4201
cust_1399,64,Rural,High,911,12694.0339,22576.14333,1581.847166,11564264.88,167,137,2951,19,1935.153519,Weekly,Credit Card,10,14.38382315,1,1164260.911
cust_4818,37,Urban,Middle,821,10324.61411,32646.3331,3680.978748,8476508.186,357,195,2448,11,4869.172507,Daily,Credit Card,19,52.59459015,1,852212.2324
cust_4809,67,Suburban,High,694,9952.993043,42073.789,3456.934977,6907377.172,296,134,1958,18,2457.766916,Daily,UPI,10,18.67581884,1,696224.8337
cust_0271,18,Urban,Low,968,11931.56859,16503.45377,5932.601715,11549758.39,157,116,4965,40,2184.774389,Daily,UPI,8,61.86634132,1,1168813.452
cust_6320,50,Urban,High,509,15796.2564,71240.34823,6754.767233,8040294.509,130,82,415,1,1047.541593,Monthly,Wallet Balance,14,37.4256881,1,805435.6801
cust_2548,51,Rural,Middle,279,16015.54194,21800.85208,2117.937084,4468336.201,255,290,1421,32,3145.873576,Monthly,Debit Card,17,54.72021238,1,452302.6833
cust_0092,55,Urban,Middle,81,3457.357188,4274.830073,364.3443332,280045.9322,36,215,3493,36,542.7674794,Daily,Wallet Balance,19,44.95234417,1,39319.20948
cust_0186,60,Suburban,Low,980,9647.076396,28310.79237,3809.272386,9454134.868,248,279,969,29,3540.611021,Daily,Debit Card,4,56.62763841,1,949481.1813
cust_3878,61,Urban,Low,863,1437.411407,2128.399962,150.9619366,1240486.045,238,365,723,4,4568.10416,Weekly,Credit Card,18,68.78072098,1,124610.5524
cust_2237,69,Urban,Low,653,8774.982139,17416.14467,1070.95555,5730063.337,244,346,3107,2,2328.689255,Weekly,UPI,18,19.61676885,1,579255.9891
cust_5415,32,Suburban,High,457,6807.082465,20466.09506,1332.570003,3110836.686,139,333,2763,21,3880.665322,Monthly,UPI,17,37.5669552,1,317769.336
cust_6881,61,Urban,Low,441,8924.710542,32067.56754,3527.139744,3935797.349,75,103,2560,24,4737.458492,Weekly,UPI,16,8.959798491,1,399731.0056
cust_3277,60,Suburban,Middle,18,16586.75731,40301.81711,4677.405708,298561.6315,246,19,3324,0,906.6379015,Daily,Credit Card,12,59.91057268,1,37050.8442
cust_0758,43,Rural,Middle,38,9131.209085,21654.26269,3809.276037,346985.9452,359,262,1725,50,3033.603953,Monthly,Credit Card,16,70.45251836,1,42631.79255
cust_3283,67,Rural,High,324,2295.371655,9168.938101,977.2140029,743700.4161,89,153,4147,45,950.6171505,Weekly,Wallet Balance,15,50.03495464,1,87688.73303
cust_2449,21,Urban,Middle,277,13844.42901,46631.32243,6785.822793,3834906.836,122,363,2331,17,3718.275769,Monthly,Credit Card,8,52.75594109,1,388993.5457
cust_5778,35,Rural,Middle,774,3681.040559,15056.30633,1487.284384,2849125.393,340,41,4920,11,4751.375299,Monthly,Wallet Balance,18,42.14817612,1,294476.8516
cust_6141,49,Suburban,Middle,495,4573.418392,16520.9577,2079.767372,2263842.104,266,20,1157,46,3348.235435,Daily,Credit Card,15,15.38878852,1,232624.0927
cust_2050,21,Urban,High,449,16782.98082,33421.63565,4659.588487,7535558.389,107,225,4921,25,4983.348045,Monthly,Credit Card,18,50.66788523,1,764406.1649
cust_1992,16,Urban,High,318,13124.35693,32406.26531,5800.226367,4173545.504,290,357,349,25,1184.007857,Daily,UPI,12,26.41015226,1,420960.5465
cust_6545,34,Rural,Middle,130,17824.62981,87098.13654,3206.148615,2317201.876,101,292,4805,5,2087.705919,Weekly,UPI,1,51.27335199,1,241786.3346
cust_3177,31,Suburban,Low,942,6104.175204,25072.10089,2240.959854,5750133.042,38,189,151,6,1048.006606,Monthly,Credit Card,8,17.92325995,1,576391.3009
cust_4027,58,Urban,High,976,10219.96481,50786.66309,3381.056025,9974685.651,6,21,2981,39,3651.264377,Monthly,Credit Card,4,35.87788255,1,1006504.933
cust_0878,25,Rural,Middle,40,16266.93062,74059.98872,4625.897992,650677.2246,161,187,3486,24,1843.370363,Weekly,Credit Card,18,21.60205901,1,74518.03728
cust_5679,47,Suburban,Low,694,18018.87522,18237.69782,6751.382788,12505099.4,63,187,3694,30,1147.583727,Weekly,Credit Card,10,71.227093,1,1261324.149
cust_2870,47,Urban,High,863,4212.992838,6077.552806,844.7693905,3635812.819,274,112,4576,45,2311.140464,Daily,Wallet Balance,0,70.88788941,1,377077.7117
cust_2646,36,Rural,Low,263,9324.505102,18270.1846,3195.583421,2452344.842,362,82,2182,5,2889.88528,Weekly,Debit Card,1,45.18534897,1,249653.5415
cust_4096,60,Suburban,Middle,333,15514.74191,30018.17802,4346.036995,5166409.057,27,137,2335,0,3349.165092,Daily,Debit Card,14,41.79909542,1,520636.3232
cust_1880,30,Suburban,High,942,9695.989203,19618.44891,4646.510228,9133621.829,153,315,2362,16,3528.266058,Weekly,Wallet Balance,14,60.89935829,1,918922.0499
cust_6650,23,Suburban,Middle,938,91.67224274,302.7251219,45.36575872,85988.56369,110,147,1962,24,3150.935887,Weekly,Credit Card,16,60.85774781,1,14347.38843
cust_6880,25,Rural,Low,515,7314.166337,31090.64889,2024.173102,3766795.663,150,176,593,31,199.9150528,Weekly,UPI,16,54.04793909,1,381865.6088
cust_1535,61,Suburban,High,124,11750.52301,15792.88612,1796.055803,1457064.853,32,245,5000,38,3156.503732,Daily,Credit Card,17,34.10915014,1,158928.2334
cust_0644,52,Urban,Middle,886,17614.41096,78869.41185,6561.245449,15606368.11,221,109,1150,19,4174.81001,Weekly,Wallet Balance,0,13.83636363,1,1563749.406
cust_3269,27,Urban,High,671,2929.946975,6565.543211,410.9281424,1965994.42,26,358,3494,31,3554.125597,Daily,Credit Card,14,59.97425537,1,205910.3792
cust_0603,66,Rural,High,112,17413.31084,84556.40525,4374.211373,1950290.814,180,12,2342,42,1559.079509,Weekly,Debit Card,2,47.70277711,1,204133.5417
cust_5988,35,Urban,High,719,8066.149909,11929.65296,1388.281856,5799561.784,355,330,4439,5,2564.506598,Daily,Credit Card,10,46.40240121,1,589051.9251
cust_1913,55,Suburban,High,503,4448.655084,17503.84284,1777.760718,2237673.507,163,362,3076,28,2036.812638,Daily,Debit Card,15,14.87770722,1,232700.9444
cust_2368,50,Urban,High,588,10081.20369,47329.06895,3858.760458,5927747.772,258,363,4265,34,18.26462826,Weekly,Wallet Balance,2,14.32495037,1,605695.6449
cust_0816,42,Suburban,High,380,1761.839997,2295.340203,180.370887,669499.199,348,276,4601,0,2861.952711,Monthly,Debit Card,4,31.72876278,1,75720.94355
cust_5864,60,Rural,Low,328,4981.431854,5649.228807,2290.633231,1633909.648,186,281,144,39,747.4318523,Weekly,UPI,19,62.24297334,1,168205.2489
cust_1172,24,Suburban,High,742,14906.53269,58720.22087,5560.110418,11060647.25,98,17,2577,48,1578.277116,Daily,Credit Card,20,45.57218951,1,1116229.587
cust_1267,25,Urban,Middle,610,14049.17004,49826.47882,1535.013336,8569993.722,282,156,753,26,2928.572899,Weekly,Wallet Balance,9,10.36096779,1,860641.0858
cust_5673,23,Urban,Low,693,3129.411469,3727.143857,1269.770641,2168682.148,19,167,1696,50,2251.090561,Monthly,Credit Card,15,10.59102572,1,225134.6695
cust_2390,62,Suburban,Middle,301,10065.97468,28259.19988,4163.422507,3029858.379,70,352,1473,47,4584.667615,Daily,Credit Card,19,39.41411524,1,309339.5041
cust_0000,54,Urban,Low,192,16736.38402,60216.83451,6525.814861,3213385.732,140,209,2114,25,2224.01214,Monthly,Debit Card,3,61.56858973,1,327954.5672
cust_6941,67,Urban,Middle,431,6388.112453,21872.4503,3002.827033,2753276.467,333,157,1198,23,1979.05801,Weekly,Credit Card,13,22.28770885,1,280034.1177
cust_5326,36,Rural,Middle,970,4076.515768,12581.725,681.9646256,3954220.295,62,81,4538,21,3559.813262,Weekly,Debit Card,1,55.9125003,1,405818.1229
cust_6647,32,Rural,Middle,47,2457.175788,8335.756177,695.218463,115487.262,94,119,1616,38,470.7792696,Daily,Debit Card,11,71.47616246,1,19345.33657
cust_6061,35,Rural,Low,597,6743.211776,8082.542267,2532.616527,4025697.43,44,237,98,33,3920.2489,Monthly,Debit Card,2,44.01375971,1,405105.6186
cust_2758,55,Rural,Middle,396,14423.79453,44010.59134,4189.568816,5711822.634,3,347,3227,11,1875.782314,Monthly,Wallet Balance,1,57.36837923,1,578798.3722
cust_1159,20,Rural,Middle,658,519.5728667,2123.964165,182.4911428,341878.9463,242,86,3981,14,3833.843609,Monthly,Wallet Balance,13,22.23045889,1,42632.97282
cust_2307,32,Suburban,High,786,11233.31321,44297.63332,2907.492675,8829384.183,20,47,2405,2,4099.427376,Weekly,UPI,1,56.12215279,1,886898.7046
cust_4265,51,Rural,Middle,891,6146.563173,14947.32419,2517.980837,5476587.787,49,120,1152,50,3379.343982,Monthly,Wallet Balance,2,43.90644763,1,554273.1068
cust_3133,59,Suburban,High,56,4709.591334,21176.78167,1084.091492,263737.1147,232,323,4328,21,4857.038271,Weekly,Wallet Balance,15,24.64042037,1,35701.19234
cust_2718,38,Rural,Middle,97,3132.36761,3413.536794,317.4498044,303839.6582,365,80,4879,16,854.7737281,Weekly,Debit Card,5,68.53477574,1,42314.57895
cust_5348,57,Urban,Middle,738,8596.528096,14514.17596,1465.474128,6344237.735,66,286,3080,14,3442.265064,Weekly,UPI,9,53.778525,1,641262.641
cust_1446,44,Rural,Low,699,14854.43776,37612.08262,6699.562821,10383251.99,60,340,3732,3,3427.46088,Daily,Credit Card,12,57.5983098,1,1045375.469
cust_3873,54,Urban,High,629,10320.88401,48395.68681,2731.358288,6491836.044,317,78,4431,18,3582.963343,Weekly,Debit Card,7,61.32794791,1,659054.1227
cust_5387,45,Rural,High,436,2988.556074,11300.52549,1350.967824,1303010.448,113,221,361,2,3348.014801,Daily,Credit Card,3,3.342562934,1,130549.0374
cust_6280,38,Suburban,Low,131,1300.82719,4470.991692,625.8251987,170408.3618,358,339,194,36,2231.81954,Daily,Credit Card,19,52.51581136,1,20912.92641
cust_6017,28,Suburban,High,61,12829.96441,63536.35344,1685.905766,782627.8293,85,152,3335,28,4265.842436,Weekly,UPI,3,10.51980998,1,86599.86171
cust_2678,19,Suburban,High,348,6581.955561,21211.61313,3012.459196,2290520.535,173,247,338,16,3370.920462,Weekly,Credit Card,7,26.92448596,1,230642.5933
cust_4632,16,Urban,Low,300,15228.5469,50532.08997,4128.528553,4568564.069,213,67,2671,16,1459.109833,Weekly,Credit Card,0,66.73466159,1,464068.8519
cust_0405,67,Rural,High,238,6654.255008,21042.16819,1475.055164,1583712.692,261,222,3928,46,4184.780229,Daily,UPI,13,25.67338989,1,169734.8791
cust_2596,19,Suburban,Low,784,6254.823521,22758.09619,2959.14281,4903781.64,148,41,1047,11,1903.701224,Monthly,UPI,16,26.60184469,1,493620.3134
cust_1976,52,Urban,Middle,304,163.1407291,758.5227493,17.27564269,49594.78166,179,130,1354,48,2950.66422,Daily,UPI,14,5.112953973,1,11992.14606
